Country,Product,Flow,NoCountry,NoProduct,NoFlow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016 Provisional,Download Timestamp
Luxembourg,Total,Total final consumption (ktoe),21. Luxembourg,11. Total,09. Total final consumption (ktoe),2454.618,2559.107,2872.925,2918.404,2545.718,2785.824,2708.674,3020.187,2845.178,2712.429,2406.48,2348.207,2213.68,2326.568,2434.462,2389.215,2403.269,2470.647,2675.755,2778.011,2996.667,3030.235,3100.891,3036.38,2796.882,2889.969,2903.7,2907.292,3036.901,3254.857,3397.663,3392.356,3620.051,4029.323,4088.911,4049.711,3946.504,3979.438,3695.108,3937.103,3933.813,3852.347,3796.02,3642.882,3573.714,..,2018-04-07 11:40:33.896072
Luxembourg,Total,Industry (ktoe),21. Luxembourg,11. Total,10. Industry (ktoe),1785.118,1807.972,2057.252,2132.175,1718.961,1885.529,1761.473,1988.21,1753.986,1640.156,1326.417,1251.435,1136.24,1264.26,1302.26,1209.538,1169.901,1232.409,1328.156,1311.115,1261.18,1204.162,1266.235,1203.157,983.681,979.216,943.179,850.448,887.105,735.384,755.926,738.91,726.492,807.524,779.131,848.568,805.655,785.008,677.266,756.098,728.6,680.627,645.747,653.526,651.248,..,2018-04-07 11:40:33.896072
Luxembourg,Total,Transport (ktoe),21. Luxembourg,11. Total,11. Transport (ktoe),182.985,205.02,233.344,233.18,288.177,305.699,314.503,363.07,413.601,433.64,485.613,488.713,480.023,488.383,526.364,545.023,607.81,636.419,741.966,879.656,1053.311,1149.537,1160.467,1178.825,1121.951,1153.043,1221.712,1277.239,1415.836,1608.905,1686.755,1753.728,1931.954,2246.184,2365.11,2262.02,2219.972,2248.347,2071.421,2185.184,2320.403,2219.475,2178.199,2101.984,1972.031,..,2018-04-07 11:40:33.896072
Luxembourg,Total,Other (ktoe),21. Luxembourg,11. Total,12. Other (ktoe),448.143,516.082,552.262,512.378,505.005,561.018,598.3,629.78,642.078,598.465,554.354,569.825,564.022,544.181,585.207,616.95,611.485,584.865,586.829,565.645,663.388,658.679,660.154,642.395,645.71,716.828,701.629,744.399,694.047,856.135,902.606,856.773,918.328,925.457,915.795,908.79,895.773,922.388,919.672,963.41,851.014,913.026,935.578,851.809,918.503,..,2018-04-07 11:40:33.896072
Luxembourg,Total,of which: Residential (ktoe),21. Luxembourg,11. Total,12.1. of which: Residential (ktoe),412.206,475.344,507.721,470.617,458.385,504.463,531.615,564.939,577.014,533.131,499.783,508.919,506.332,487.637,521.602,552.322,544.2,516.387,500.843,499.583,591.837,569.716,567.726,550.55,557.81,618.781,599.613,626.795,571.922,468.707,504.186,483.746,501.64,533.084,525.221,517.017,502.266,510.935,517.563,507.942,455.147,491.056,497.859,465.462,494.995,..,2018-04-07 11:40:33.896072
Luxembourg,Total,of which: Commerce and public services (ktoe),21. Luxembourg,11. Total,12.2. of which: Commerce and public services (ktoe),0,0,0,0,0,0,0,0,0,44.634,41.108,42.57,44.29,45.752,48.848,50.31,52.46,55.212,58.566,54.696,59.082,61.146,66.65,67.166,70.348,74.39,74.39,81.748,85.322,364.6,369.52,349.067,394.108,370.918,367.78,368.509,368.746,386.92,369.574,426.241,371.597,397.344,413.378,362.1,399.479,..,2018-04-07 11:40:33.896072
Mexico,"Coal, peat and oil shale",Production (ktoe),22. Mexico,"01. Coal, peat and oil shale",01. Production (ktoe),1233.637,1293.3,1502.777,1809.339,1788.992,1531.407,1804.661,1730.32,1752.756,1732.564,1704.687,1992.481,2485.009,2682.221,2725.768,2842.423,3126.882,2722.628,2945.007,3742.278,3380.048,3047.855,3295.784,4384.73,4522.003,5061.166,5230.984,5549.205,5102.085,5679.905,5585.819,5470.071,6341.576,7042.053,7080.594,8033.918,8528.009,7603.17,6611.968,8005.778,10368.845,7944.764,7676.636,7752.128,7986.464,6383.548,2018-04-07 11:40:33.896072
Mexico,"Coal, peat and oil shale",Imports (ktoe),22. Mexico,"01. Coal, peat and oil shale",02. Imports (ktoe),236.225,366.357,272.154,390.849,486.156,130.553,484.376,449.679,603.249,646.864,572.628,581.196,228.386,212.801,486.094,345.699,119.998,147.808,196.865,240.758,75.499,560.562,562.444,602.631,875.469,934.458,1225.747,1242.243,1684.974,1990.978,2449.749,3934.285,4898.688,2964.788,4856.591,5025.471,3591.494,3126.424,3881.618,5192.387,4881.089,4502.073,5007.08,5093.853,5287.509,5606.851,2018-04-07 11:40:33.896072
Mexico,"Coal, peat and oil shale",Exports (ktoe),22. Mexico,"01. Coal, peat and oil shale",03. Exports (ktoe),0,0,0,0,0,0,0,0,-45.343,-52.678,0,-19.631,0,0,-63.347,-16.564,-35.898,-91.652,-34.458,-6.088,-20.308,0,-2.804,-0.561,-0.678,-8.413,-0.681,-1.804,-39.384,-3.611,-5.171,-2.366,-1.366,-1.976,-3.8,-3.876,-6.923,-63.79,-20.67,-76.454,-167.437,-150.553,-3.12,-2.436,-1.827,-1.218,2018-04-07 11:40:33.896072
Mexico,"Coal, peat and oil shale",Total primary energy supply (ktoe),22. Mexico,"01. Coal, peat and oil shale",04. Total primary energy supply (ktoe),1501.723,1694.986,1823.016,1997.372,2245.302,1743.725,2492.767,2477.079,2363.461,2365.251,2215.933,2482.627,2705.342,2693.105,2927.085,3161.604,3077.376,2850.828,3176.515,4127.527,4019.351,3845.466,4741.48,5247.376,5758.957,6500.687,6601.944,6780.5,6702.376,6879.557,7860.361,8822.773,11049.206,9834.246,12156.505,13057.764,11881.434,10484.035,10588.485,13257.673,14547.486,12716.954,12912.18,12652.074,13654.145,11841.389,2018-04-07 11:40:33.896072
Mexico,"Coal, peat and oil shale",Electricity plants (ktoe),22. Mexico,"01. Coal, peat and oil shale",05. Electricity plants (ktoe),-27.815,-38.68,-36.507,-39.114,-33.465,-38.68,-37.376,0,0,0,-5.494,-214.583,-437.836,-568.684,-677.078,-1132.336,-1302.987,-1414.161,-1445.654,-1725.473,-2235.418,-2285.266,-2772.928,-3359.069,-3744.048,-4389.455,-4418.812,-4516.505,-4643.139,-4757.735,-5762.1,-6619.54,-7765.95,-6612.725,-8393.879,-8363.31,-8213.139,-6218.765,-7694.525,-8332.951,-8498.301,-8610.703,-8028.048,-8817.606,-8882.785,..,2018-04-07 11:40:33.896072
Mexico,"Coal, peat and oil shale",CHP plants (ktoe),22. Mexico,"01. Coal, peat and oil shale",06. CHP plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,"Coal, peat and oil shale",Heat plants (ktoe),22. Mexico,"01. Coal, peat and oil shale",07. Heat plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,"Coal, peat and oil shale","Oil refineries, transformation (ktoe)",22. Mexico,"01. Coal, peat and oil shale","08. Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,"Coal, peat and oil shale",Total final consumption (ktoe),22. Mexico,"01. Coal, peat and oil shale",09. Total final consumption (ktoe),1095.569,1210.927,1369.628,1430.307,1398.301,1509.658,1660.357,1763.712,1749.709,1605.678,1704.366,1587.008,1994.429,1973.091,1937.083,1609.679,1749.921,1357.858,1697.156,1086.765,891.915,819.376,911.556,884.31,938.211,970.169,997.824,1033.328,723.414,893.63,877.398,1230.742,2406.704,2348.301,2800.471,3916.139,2665.953,3517.855,2073.555,4039.416,4973.592,3048.593,3768.618,2609.648,3882.242,..,2018-04-07 11:40:33.896072
Mexico,"Coal, peat and oil shale",Industry (ktoe),22. Mexico,"01. Coal, peat and oil shale",10. Industry (ktoe),1095.569,1210.927,1369.628,1430.307,1398.301,1509.658,1660.357,1763.712,1749.709,1605.678,1704.366,1587.008,1994.429,1951.086,1924.414,1609.679,1749.921,1357.858,1677.119,938.034,752.253,693.317,790.939,760.972,804.897,834.134,864.51,896.386,583.752,763.037,748.619,1106.497,2282.459,2225.87,2676.226,3789.173,2538.08,3389.076,1963.82,3901.568,4841.185,2918.907,3630.77,2470.893,3770.694,..,2018-04-07 11:40:33.896072
Mexico,"Coal, peat and oil shale",Transport (ktoe),22. Mexico,"01. Coal, peat and oil shale",11. Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,"Coal, peat and oil shale",Other (ktoe),22. Mexico,"01. Coal, peat and oil shale",12. Other (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,"Coal, peat and oil shale",of which: Residential (ktoe),22. Mexico,"01. Coal, peat and oil shale",12.1. of which: Residential (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,"Coal, peat and oil shale",of which: Commerce and public services (ktoe),22. Mexico,"01. Coal, peat and oil shale",12.2. of which: Commerce and public services (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,"Crude,NGL and feedstocks",Production (ktoe),22. Mexico,"02. Crude,NGL and feedstocks",01. Production (ktoe),25654.084,26779.36,27487.83,34283.733,41943.85,47071.842,57127.059,70012.711,84672.475,114636.02,136665.262,158677.266,156280.723,157903.368,155451.982,146123.055,153316.456,152511.303,153339.48,153283.669,161406.453,160932.784,162312.649,160895.331,157595.678,163479.495,173755.141,171955.727,170072.155,171189.65,176654.296,181416.19,197286.896,201570.17,197517.729,190690.388,179100.816,168332.51,157179.102,155255.801,153672.402,152754.294,149894.716,144820.815,130948.681,124653.743,2018-04-07 11:40:33.896072
Mexico,"Crude,NGL and feedstocks",Imports (ktoe),22. Mexico,"02. Crude,NGL and feedstocks",02. Imports (ktoe),102.163,1641.685,3592.892,935.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.025,263.129,180.64,291.321,392.605,244.334,170.199,406.179,589.952,482.403,370.42,317.427,399.694,280,318.199,333.438,405.299,470.756,444.831,411.669,323.629,305.776,374.252,410.782,384.944,400.643,474.935,2018-04-07 11:40:33.896072
Mexico,"Crude,NGL and feedstocks",Exports (ktoe),22. Mexico,"02. Crude,NGL and feedstocks",03. Exports (ktoe),0,0,0,-861.809,-5106.114,-5119.264,-10949.621,-19787.205,-28919.139,-46125.976,-61387.674,-83500.346,-86042.277,-85643.741,-80286.772,-72096.556,-75414.316,-73294.186,-71488.637,-70838.416,-76554.502,-76157.377,-75031.574,-72331.549,-72393.809,-81594.936,-92385.254,-90349.819,-84743.385,-93387.73,-93956.066,-99131.819,-109913.593,-111950.328,-105789.887,-103445.718,-93567.833,-80991.725,-70559.208,-77690.844,-76142.07,-71307.23,-67271.122,-64096.684,-62281.011,-63810.706,2018-04-07 11:40:33.896072
Mexico,"Crude,NGL and feedstocks",Total primary energy supply (ktoe),22. Mexico,"02. Crude,NGL and feedstocks",04. Total primary energy supply (ktoe),25708.705,28368.445,31061.503,34310.033,36607.111,41860.53,46185.53,50431.855,55006.84,67973.943,73726.939,75818.219,69484.87,72864.512,75400.893,73943.555,77325.578,77993.187,80743.237,82375.041,85229.632,85101.551,87431.252,89105.96,85251.874,81101.352,81332.026,82487.132,85273.512,77250.807,82980.198,82957.327,88139.349,89398.406,91983.083,87960.93,85769.691,87120.39,87486.65,77940.66,78337.149,81533.635,82595.968,80352.64,69436.188,61147.544,2018-04-07 11:40:33.896072
Mexico,"Crude,NGL and feedstocks",Electricity plants (ktoe),22. Mexico,"02. Crude,NGL and feedstocks",05. Electricity plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,"Crude,NGL and feedstocks",CHP plants (ktoe),22. Mexico,"02. Crude,NGL and feedstocks",06. CHP plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,"Crude,NGL and feedstocks",Heat plants (ktoe),22. Mexico,"02. Crude,NGL and feedstocks",07. Heat plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,"Crude,NGL and feedstocks","Oil refineries, transformation (ktoe)",22. Mexico,"02. Crude,NGL and feedstocks","08. Oil refineries, transformation (ktoe)",-24931.757,-26881.953,-28674.353,-31956.71,-32932.82,-36956.616,-41679.367,-43893.568,-47162.776,-55847.621,-62225.207,-61559.631,-59500.192,-64869.3,-66039.62,-64346.348,-66568.641,-65984.998,-68268.993,-74443.435,-75906.898,-75506.528,-77557.239,-79240.353,-76484.064,-72722.065,-73144.929,-74031.598,-75773.772,-69957.442,-68405.026,-71516.221,-77630.614,-78941.647,-78578.982,-75241.83,-73748.885,-76211.116,-78673.138,-71850.967,-70929.487,-71269.371,-74851.263,-74083.239,-65964.359,..,2018-04-07 11:40:33.896072
Mexico,"Crude,NGL and feedstocks",Total final consumption (ktoe),22. Mexico,"02. Crude,NGL and feedstocks",09. Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,"Crude,NGL and feedstocks",Industry (ktoe),22. Mexico,"02. Crude,NGL and feedstocks",10. Industry (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,"Crude,NGL and feedstocks",Transport (ktoe),22. Mexico,"02. Crude,NGL and feedstocks",11. Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,"Crude,NGL and feedstocks",Other (ktoe),22. Mexico,"02. Crude,NGL and feedstocks",12. Other (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,"Crude,NGL and feedstocks",of which: Residential (ktoe),22. Mexico,"02. Crude,NGL and feedstocks",12.1. of which: Residential (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,"Crude,NGL and feedstocks",of which: Commerce and public services (ktoe),22. Mexico,"02. Crude,NGL and feedstocks",12.2. of which: Commerce and public services (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,Oil products,Production (ktoe),22. Mexico,03. Oil products,01. Production (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Mexico,Oil products,Imports (ktoe),22. Mexico,03. Oil products,02. Imports (ktoe),1936.106,2783.114,3502.157,2453.203,2787.109,1637.456,951.486,1725.217,1387.298,951.906,407.189,319.925,714.763,1275.602,2153.251,2917.937,3637.227,4297.927,6168.491,4933.001,6371.327,7677.219,7934.193,8678.375,6092.818,7930.677,13478.769,15053.289,16855.828,20844.526,18081.97,16092.24,13707.048,14772.905,18813.335,21300.549,24164.591,26834.881,24296.033,29792.233,32584.301,32387.59,28777.298,30101.049,34668.267,39009.09,2018-04-07 11:40:33.896072
Mexico,Oil products,Exports (ktoe),22. Mexico,03. Oil products,03. Exports (ktoe),-1488.378,-1502.006,-1372.456,-1011.355,-378.528,-165.143,-223.66,-88.483,-470.801,-2404.132,-3657.12,-2381.222,-4162.398,-3558.417,-4402.58,-5793.162,-4753.662,-6021.054,-4073.662,-4739.985,-4151.741,-4978.021,-6466.325,-4603.072,-5279.048,-3717.452,-4031.903,-4777.025,-5250.191,-4430.663,-4326.345,-5293.116,-4712.57,-4072.452,-5138.889,-6233.369,-5827.166,-6820.139,-10150.258,-9666.894,-9014.011,-7388.383,-9041.597,-9955.278,-9728.272,-9164.054,2018-04-07 11:40:33.896072
Mexico,Oil products,Total primary energy supply (ktoe),22. Mexico,03. Oil products,04. Total primary energy supply (ktoe),-235.244,712.816,1411.438,482.161,977.785,365.769,-391.872,353.325,-582.256,-3524.03,-4800.769,-4639.505,-4711.087,-4327.412,-4400.098,-4486.68,-3569.686,-3067.419,-898.803,-1583.097,102.661,605.694,-438.313,853.638,-2300.657,1144.588,6152.732,6653.979,8071.58,12082.01,10017.34,6953.49,6050.776,7033.93,10043.95,11100.822,13732.925,15909.819,10945.044,16490.386,19424.303,21020.603,16125.834,16226.197,21194.738,25711.794,2018-04-07 11:40:33.896072
Mexico,Oil products,Electricity plants (ktoe),22. Mexico,03. Oil products,05. Electricity plants (ktoe),-2763.098,-3393.379,-3946.718,-4848.151,-5774.018,-6488.736,-6904.858,-8306.463,-8211.307,-9765.893,-9530.51,-10507.008,-11363.858,-12276.985,-12576.899,-13384.924,-14749.169,-15341.989,-16244.511,-15118.085,-15658.269,-15400,-15764.99,-18613.93,-16308.814,-16928.275,-19524.62,-21565.735,-21303.566,-23233.572,-21941.124,-19158.037,-16672.556,-15788.844,-16143.51,-12804.882,-12353.158,-11060.039,-10552.087,-10045.911,-11214.643,-11833.204,-11571.049,-8257.555,-7062.833,..,2018-04-07 11:40:33.896072
Mexico,Oil products,CHP plants (ktoe),22. Mexico,03. Oil products,06. CHP plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.363,-11.522,-8.699,-28.246,-35.927,-32.087,-42.935,-60.891,-398.175,-600.69,-537.656,-555.169,-607.11,-529.681,-503.8,-437.738,-543.458,..,2018-04-07 11:40:33.896072
Mexico,Oil products,Heat plants (ktoe),22. Mexico,03. Oil products,07. Heat plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Mexico,Oil products,"Oil refineries, transformation (ktoe)",22. Mexico,03. Oil products,"08. Oil refineries, transformation (ktoe)",22471.735,24575.965,26171.152,29885.528,30770.063,34376.18,38365.071,40832.586,43383.954,51093.914,56523.099,57237.102,54957.316,57977.694,59787.098,59841.688,61616.263,61324.427,63088.798,68365.707,70481.289,69945.598,72293.714,75000.965,71759.54,71050.807,71001.904,71572.748,68414.326,66406.852,67904.457,69070.395,72171.1,72969.518,71243.365,70855.866,69599.618,68916.82,69765.312,64662.045,62822.232,63551.815,66199.064,62947.377,57797.098,..,2018-04-07 11:40:33.896072
Mexico,Oil products,Total final consumption (ktoe),22. Mexico,03. Oil products,09. Total final consumption (ktoe),18915.131,20975.131,22184.597,24442.431,27425.17,30071.188,30642.909,33410.588,36222.37,39687.439,44245.417,45517.135,43178.609,45989.214,48299.319,47591.547,49485.944,50360.008,53778.251,51138.882,53763.961,54237.062,56224.654,59559.485,55130.914,56306.857,56597.201,58502.864,58531.774,61084.652,61324.479,60466.695,61548.087,65257.574,67480.068,70533.288,73510.782,74511.097,72305.539,74510.352,74213.191,73312.045,72350.666,73067.593,72712.487,..,2018-04-07 11:40:33.896072
Mexico,Oil products,Industry (ktoe),22. Mexico,03. Oil products,10. Industry (ktoe),3170.18,3673.416,3498.987,4519.301,5462.506,6457.66,5826.135,6565.377,6301.23,6026.686,6598.125,6359.205,6535.301,7258.446,8315.654,7826.139,8572.215,7876.913,8814.08,7445.087,6970.168,7237.633,7248.28,7401.772,6559.379,7529.834,7823.524,8121.338,7460.65,7478.865,7280.773,7128.657,6304.096,7243.587,7325.602,7638.189,7904.127,6983.713,6225.886,5886.355,5949.506,5921.066,5773.328,5751.498,6258.204,..,2018-04-07 11:40:33.896072
Mexico,Oil products,Transport (ktoe),22. Mexico,03. Oil products,11. Transport (ktoe),10237.666,11373.01,12376.658,13448.45,14379.364,15606.778,16566.669,17969.27,20299.455,22763.956,25436.856,25380.921,22646.608,23816.927,24023.729,23773.369,24379.383,24849.482,27350.951,28236.942,30243.919,30363.414,31062.141,32964.782,30267.959,31024.231,32361.816,33237.96,34179.373,35744.497,36537.489,37221.969,39459.403,41608.223,44125.819,46498.827,49137.671,51142.152,50011.233,50976.053,51322.834,51577.658,51009.86,51173.424,50980.919,..,2018-04-07 11:40:33.896072
Mexico,Oil products,Other (ktoe),22. Mexico,03. Oil products,12. Other (ktoe),3984.255,4238.292,4467.918,4659.953,5588.531,5863.132,5975.485,6329.892,6706.284,7823.944,8145.952,8794.846,8368.534,8482.251,8790.781,8588.672,9086.391,9206.709,8995.784,8777.498,9170.032,9857.101,10248.522,10641.039,10695.321,10693.778,10698.791,11132.106,10485.34,11525.26,11291.167,11230.603,10887.504,11187.85,10844.7,11122.898,11024.498,10953.081,10700.062,10874.804,10892.897,11151.146,10609.726,10587.174,10749.25,..,2018-04-07 11:40:33.896072
Mexico,Oil products,of which: Residential (ktoe),22. Mexico,03. Oil products,12.1. of which: Residential (ktoe),2339.381,2457.044,2575.583,2575.628,3131.298,3287.078,3337.838,3513.617,3671.826,4490.515,4665.709,5108.149,5014.362,5334.659,5316.019,5327.57,5442.553,5518.952,6140.427,6572.936,6479.29,6977.422,7370.481,7678.356,7667.77,7549.986,7387.004,7725.633,6876.151,7635.672,7385.581,7379.849,7587.176,7292.063,6881.716,6894.521,6817.949,6716.982,6450.363,6585.347,6515.136,6589.699,6076.545,6093.534,6019.098,..,2018-04-07 11:40:33.896072
Mexico,Oil products,of which: Commerce and public services (ktoe),22. Mexico,03. Oil products,12.2. of which: Commerce and public services (ktoe),572.43,640.893,702.742,735.829,914.62,974.458,972.982,1054.505,1135.903,1285.256,1377.056,1512.296,1503.736,1327.768,1624.073,1467.34,1738.223,1708.009,1112.427,539.925,969.003,1146.716,1134.289,1319.693,1335.607,1316.065,1363.177,1466.124,1443.193,1732.407,1764.032,1790.128,1107.316,1599.322,1535.495,1681.575,1569.282,1501.273,1452.919,1505.911,1501.961,1508.066,1635.488,1594.817,1599.568,..,2018-04-07 11:40:33.896072
Mexico,Natural gas,Production (ktoe),22. Mexico,04. Natural gas,01. Production (ktoe),9255.034,9648.322,10542.199,10970.645,11234.37,11001.247,11633.332,14636.646,17859.458,21549.14,23141.227,24948.085,24501.093,24141.006,23808.814,21115.816,21409.026,21627.966,20624.985,22750.453,22747.208,22118.561,23244.078,23971.235,23595.977,27124.742,28126.477,30028.106,30292.906,33376.076,33280.553,34131.471,36119.769,36585.844,38447.759,43143.689,42970.867,42086.123,43591.455,42569.992,42098.974,40759.202,40473.707,37258.18,34356.45,31479.218,2018-04-07 11:40:33.896072
Mexico,Natural gas,Imports (ktoe),22. Mexico,04. Natural gas,02. Imports (ktoe),0,0,0,0,0,0,0,0,0,0,0,44.721,39.692,43.195,35.459,43.904,48.954,53.338,384.907,369.435,1396.936,2175.132,851.326,1054.579,1457.989,707.666,920.847,1304.808,1453.261,2407.761,3195.004,6256.706,8463.235,9585.034,7682.267,8694.833,9346.022,10766.168,11117.142,12638.011,14509.683,18890.398,21984.184,23621.55,30166.201,35303.278,2018-04-07 11:40:33.896072
Mexico,Natural gas,Exports (ktoe),22. Mexico,04. Natural gas,03. Exports (ktoe),-480.28,-232.135,-48.138,-9.885,0,0,-56.239,0,0,-2418.506,-2474.573,-2344.924,-1867.502,-1272.509,0,0,0,0,0,0,0,0,-40.272,-167.643,-188.317,-318.331,-323.231,-286.053,-1199.486,-206.863,-208.947,-38.188,0,0,-211.204,-289.019,-1226.606,-1038.053,-707.171,-786.706,-69.413,-7.414,-30.43,-38.596,-24.499,-19.298,2018-04-07 11:40:33.896072
Mexico,Natural gas,Total primary energy supply (ktoe),22. Mexico,04. Natural gas,04. Total primary energy supply (ktoe),8774.754,9416.187,10494.061,10960.76,11234.37,11001.247,11577.093,14636.646,17859.458,19130.634,20666.654,22647.881,22673.282,22911.692,23844.272,21159.72,21457.98,21681.304,21009.892,23119.888,24144.144,24293.693,24055.132,24858.171,24865.649,27410.452,28732.646,31055.371,30494.138,35473.35,36209.79,40265.254,44516.642,46152.139,46094.761,51521.351,51230.849,51796.638,53921.333,54222.472,57099.016,59292.135,62153.507,60505.976,64643.876,67061.715,2018-04-07 11:40:33.896072
Mexico,Natural gas,Electricity plants (ktoe),22. Mexico,04. Natural gas,05. Electricity plants (ktoe),-1663.605,-1592.559,-1606.141,-1495.274,-2109.286,-1715.998,-1650.024,-2182.89,-3056.523,-2836.68,-2563.478,-2823.507,-2326.937,-1865.762,-1956.364,-2547.382,-2748.614,-2556.665,-2699.208,-3431.222,-4674.633,-4465.665,-4267.913,-5008.116,-5386.19,-5510.058,-5824.972,-8177.976,-8141.658,-9492.348,-10784.542,-13844.374,-17612.323,-18604.495,-18201.278,-22091.827,-23203.785,-24783.493,-26105.085,-26068.273,-28074.75,-29545.225,-26808.302,-27955.589,-30389.525,..,2018-04-07 11:40:33.896072
